cell_id,original_length,used_length,is_truncated,sampling_method,voltage_mean,voltage_std,voltage_min,voltage_max,time_diff_mean,time_diff_std,time_diff_min,time_diff_max,label,value,group_name,tlstm_ae_main_0,tlstm_ae_main_1,tlstm_ae_main_2,tlstm_ae_main_3,tlstm_ae_main_4,tlstm_ae_main_5,tlstm_ae_main_6,tlstm_ae_main_7,tlstm_ae_main_8,tlstm_ae_main_9,tlstm_ae_main_10,tlstm_ae_main_11,tlstm_ae_main_12,tlstm_ae_main_13,tlstm_ae_main_14,tlstm_ae_main_15,tlstm_ae_main_16,tlstm_ae_main_17,tlstm_ae_main_18,tlstm_ae_main_19,tlstm_ae_main_20,tlstm_ae_main_21,tlstm_ae_main_22,tlstm_ae_main_23,tlstm_ae_main_24,tlstm_ae_main_25,tlstm_ae_main_26,tlstm_ae_main_27,tlstm_ae_main_28,tlstm_ae_main_29,tlstm_ae_main_30,tlstm_ae_main_31
b5c15,263,10,TRUE,random_sampling,2.8995078197718627,0.3733331479557124,2.0114832,3.4814234,0.054012116603295524,0.03535608435902257,0.001,0.08378999999986214,FALSE,109,G2,-0.3850571,0.31989455,-0.33328336,0.82516617,0.41556627,0.39651915,-0.7107049,0.5905565,0.7546179,0.5860661,0.1987746,0.8947561,0.5509785,-0.02377184,0.6749656,0.4306822,-0.014996934,0.71459556,0.7908387,0.0503221,0.9130707,-0.8436856,0.21090412,-0.5312469,0.45195395,0.47498816,0.3995085,0.68647087,0.7021814,-0.504568,0.23413546,0.34930018
b5c16,265,10,TRUE,random_sampling,2.905661135471698,0.3720638967776596,2.0119929,3.4832997,0.05430549685534539,0.035178314045031904,0.001,0.08374666666641417,FALSE,112,G2,-0.22726467,0.032720074,-0.81363356,0.97692215,0.39743644,0.53596336,-0.8781069,0.41081566,0.6019824,0.58814627,0.090690546,0.9707701,0.55788684,-0.14372176,0.6538906,0.7361264,-0.33267048,0.82359815,0.8744,-0.10603949,0.9871609,-0.91593844,0.091239884,-0.21874309,-0.45737574,-0.8742469,0.3583722,0.62152904,0.83099616,-0.64152706,0.40585288,0.56433296
b5c17,264,10,TRUE,random_sampling,2.904484903409091,0.37208920559607844,2.0089927,3.490809,0.053905505050505016,0.03550068310087464,0.001,0.08375666666640313,FALSE,119,G2,0.26647943,-0.0234349,-0.8111938,0.9775573,0.46390104,0.53209835,-0.86349297,0.57224464,0.55536264,0.48988116,0.12153606,0.9727436,0.30661172,-0.24155445,0.7469984,0.68078595,-0.36340964,0.8597913,0.8236057,0.31099966,0.99264455,-0.9240601,0.13423485,-0.33976147,-0.2364657,0.17851616,0.22547315,0.6390454,0.76386076,-0.7109342,0.26277146,0.52609324
b5c18,265,10,TRUE,random_sampling,2.9056285958490564,0.37367798634073074,2.0128474,3.4862275,0.054087037735849,0.03531659291960804,0.001,0.08377833333312878,FALSE,115,G2,0.29935825,-0.5328627,-0.85423756,0.9944634,0.768908,-0.27899185,-0.89361286,0.88448167,0.23171324,0.56367266,0.2019449,0.94793,0.044387475,-0.7348968,0.32718349,0.62229156,-0.8438355,0.82305944,0.6011358,0.9314393,0.997113,-0.9289136,0.6187574,-0.65033305,0.12188905,0.9162922,0.14616692,0.40832388,0.7861589,-0.91933554,0.20867623,0.6737725
b5c19,264,10,TRUE,random_sampling,2.9070110022727276,0.37262412161052816,2.0115213,3.4904404,0.054035789141413895,0.03538319713712665,0.001,0.08377166666662816,FALSE,118,G2,-0.29773813,0.038230665,-0.8133886,0.9713379,0.35055315,0.30122024,-0.88800794,0.49244317,0.65463054,0.6000871,0.12909122,0.96761125,0.51373845,-0.15152502,0.6256657,0.6399789,-0.2649483,0.8002068,0.83451754,-0.35222244,0.98352814,-0.8988605,0.12414467,-0.331738,-0.44105598,-0.75670975,0.33638334,0.62277997,0.8119117,-0.687445,0.36178178,0.4975763
b5c2,268,10,TRUE,random_sampling,2.9332058414179105,0.3636817186626452,2.0102582,3.4969602,0.05380639303482658,0.03588064157061261,0.001,0.08378833333311952,FALSE,117,G2,-0.350095,0.16730314,-0.69077724,0.9455428,0.34445283,0.39151314,-0.8502368,0.5031528,0.72402245,0.57506627,0.13381925,0.95294833,0.5849129,-0.032929894,0.6826815,0.555196,-0.09582638,0.75456727,0.82997245,-0.14938217,0.97166735,-0.88069224,0.11644501,-0.3698511,-0.24369977,-0.54479665,0.34363306,0.6752322,0.763392,-0.5537559,0.3231271,0.41607738
b5c20,265,10,TRUE,random_sampling,2.91239647245283,0.37164964335073,2.0099034,3.4948936,0.05365759119496734,0.03575263368807698,0.001,0.08376833333313627,FALSE,119,G2,0.39986923,-0.10844413,-0.8973384,0.98567164,0.5884259,0.58205765,-0.8457181,0.5867635,0.3784041,0.41022778,0.1251401,0.9721234,0.12616761,-0.24692398,0.69543874,0.72288185,-0.6403214,0.9037539,0.7975392,0.6723761,0.99574393,-0.9464512,0.21578403,-0.37781173,-0.23643324,0.68211704,0.21085177,0.5737488,0.7842715,-0.78347296,0.23027962,0.64310265
b5c21,265,10,TRUE,random_sampling,2.901413022264151,0.3743565394484042,2.009778,3.4848871,0.05368140251572185,0.035554818941337385,0.001,0.08364166666676098,FALSE,113,G2,-0.12587017,0.23020993,-0.6380084,0.958863,0.519716,0.14934947,-0.84944224,0.70323634,0.599843,0.6144638,0.16948906,0.9646199,0.31278852,-0.3800883,0.74605936,0.5457852,-0.19864374,0.8009257,0.74744755,0.47892183,0.9836886,-0.8920251,0.26215833,-0.544805,0.14460832,0.6313479,0.2237557,0.6601344,0.7184637,-0.6946817,0.2071696,0.41411096
b5c22,264,10,TRUE,random_sampling,2.9114966579545456,0.3700399053347585,2.0064549,3.4918103,0.05396179292929308,0.0356110697149427,0.001,0.08379166666660609,FALSE,119,G2,0.009110508,-0.1347779,-0.84647024,0.98754644,0.494067,0.3526986,-0.9242106,0.5676658,0.51957285,0.58852774,0.115808986,0.98179406,0.36519074,-0.35157415,0.5597251,0.710871,-0.58652407,0.839599,0.80879354,-0.24037534,0.9923259,-0.92126024,0.17348652,-0.3258852,-0.39046368,-0.6606101,0.2949855,0.56884587,0.8360044,-0.77642846,0.39958006,0.5926342
b5c23,267,10,TRUE,random_sampling,2.9068969262172284,0.37275123134681154,2.0089173,3.4883447,0.05399302122346945,0.03554905643365769,0.001,0.08376333333338692,FALSE,115,G2,0.039963827,-0.03665375,-0.824063,0.97243017,0.35971123,0.39298615,-0.892013,0.5449244,0.64417416,0.45286298,0.13183677,0.97504616,0.4095618,-0.19752404,0.7310053,0.6093969,-0.26871747,0.79375845,0.80431235,-0.17817298,0.9898709,-0.910029,0.12557052,-0.38807863,-0.4884171,-0.6880525,0.24834408,0.6503065,0.76167727,-0.66262734,0.3097164,0.43608427
b5c24,264,10,TRUE,random_sampling,2.8999747886363636,0.3734347326775603,2.0130925,3.4800601,0.05424821338383709,0.0351432961194381,0.001,0.0838099999998363,FALSE,114,G2,-0.22390138,0.192999,-0.57730454,0.9294361,0.40724853,0.49328777,-0.80493486,0.52422714,0.7319766,0.5464609,0.13444951,0.9453638,0.58073694,-0.045202892,0.70461935,0.5399212,-0.06687258,0.7624865,0.81594884,0.09814744,0.96811074,-0.882166,0.1250749,-0.37844983,0.06211679,-0.20878983,0.32625416,0.70739055,0.71377844,-0.49854857,0.29448655,0.39479184
b5c25,262,10,TRUE,random_sampling,2.901960828244275,0.3721758439101245,2.0070977,3.4851193,0.054353651399491436,0.0350779033220044,0.001,0.08382999999982488,FALSE,115,G2,0.36196852,-0.16497031,-0.888623,0.9904157,0.67384386,0.5449586,-0.8612683,0.7217082,0.30958414,0.44742665,0.1532996,0.94010276,0.07677937,-0.4025961,0.6560443,0.7041749,-0.7535759,0.88351756,0.7567039,0.87557757,0.9966423,-0.9418323,0.34388974,-0.46904793,-0.19080003,0.8934288,0.17984572,0.530728,0.78603613,-0.8501009,0.21267731,0.6723501
b5c26,265,10,TRUE,random_sampling,2.9068209286792452,0.36985603420742846,2.0088615,3.468935,0.05420594339622535,0.035493471770658064,0.001,0.08377666666686423,FALSE,111,G2,-0.27507445,0.2623705,-0.574981,0.89131606,0.33047923,0.36776894,-0.7841518,0.4991009,0.7769713,0.53370607,0.1573243,0.922087,0.6326451,0.11376892,0.6307152,0.44217062,-0.02420481,0.6860466,0.8069359,-0.14902233,0.9405166,-0.85911536,0.12731054,-0.41747293,0.001579826,-0.5385562,0.3972668,0.70268303,0.71429944,-0.46712804,0.29974404,0.35200122
b5c27,267,10,TRUE,random_sampling,2.911218144569288,0.3720104740587822,2.0100989,3.4947066,0.05391025593008825,0.03555937921787927,0.001,0.0836983333332082,FALSE,109,G2,-0.36824244,0.2375342,-0.72080696,0.9393515,0.32513025,0.100471996,-0.84804296,0.51580644,0.7059214,0.61843,0.15456286,0.9451555,0.5737087,0.021343125,0.533779,0.5050213,-0.1020005,0.7384773,0.8259707,-0.28212035,0.9610362,-0.86507875,0.14568421,-0.41550753,-0.31528383,-0.63622004,0.39411795,0.63826525,0.79823416,-0.6064284,0.33085373,0.41689762
b5c28,266,10,TRUE,random_sampling,2.9083097740601502,0.3728653810489702,2.0084691,3.4872069,0.05398493107769355,0.035551861307451985,0.001,0.08383833333355284,FALSE,110,G2,-0.2161695,0.15671629,-0.57802725,0.9675799,0.5684449,0.41972303,-0.813677,0.64148825,0.5870363,0.65736085,0.13789113,0.9612821,0.3787615,-0.30203345,0.7440569,0.63694775,-0.23268637,0.8516799,0.82184255,0.57630324,0.98499227,-0.90379155,0.19330868,-0.3781333,0.38952202,0.8200218,0.2620443,0.6450677,0.7691116,-0.7056127,0.22282156,0.5355089
b5c29,266,10,TRUE,random_sampling,2.9067296515037593,0.3733503877305773,2.0088344,3.4859443,0.05386795739348343,0.03554003253484801,0.001,0.08374666666689734,FALSE,109,G2,0.13327055,-0.40637568,-0.77893966,0.9850259,0.5904498,-0.4937669,-0.92521733,0.83812857,0.44078773,0.6450396,0.20090362,0.98308724,0.14611322,-0.64622515,0.5888992,0.5441804,-0.49446946,0.80072093,0.61705756,0.46006718,0.99316156,-0.9010002,0.43929538,-0.66017324,-0.033703312,0.48050216,0.17500216,0.527463,0.74737614,-0.8615324,0.23095432,0.47217587
b5c3,266,10,TRUE,random_sampling,2.919130477443609,0.36718948187993433,2.0141807,3.494349,0.0541440288220541,0.035483551288117345,0.001,0.08375333333339086,FALSE,113,G2,-0.28096104,0.17308062,-0.651239,0.94319916,0.40204415,0.44672063,-0.8279654,0.5489585,0.7078665,0.5644178,0.14477569,0.9537073,0.5044566,-0.13697946,0.7366277,0.55365926,-0.10098061,0.78815424,0.8211575,0.057365183,0.97498524,-0.8888247,0.14140481,-0.41622838,0.000461615,0.02934406,0.29578185,0.68585867,0.735863,-0.57447445,0.2680753,0.4102016
b5c30,267,10,TRUE,random_sampling,2.9101444161048686,0.37226059902613556,2.0083165,3.4955325,0.05405753433208492,0.03548434328106098,0.001,0.0836949999997163,FALSE,111,G2,-0.22197753,0.31812406,-0.45948702,0.93187046,0.54702306,0.2627326,-0.7463563,0.6670202,0.65854615,0.6182389,0.17329311,0.942312,0.39497447,-0.28380087,0.72764134,0.5255513,-0.09368756,0.79992956,0.77167976,0.59816784,0.96885043,-0.8816355,0.26564676,-0.50937295,0.56535417,0.8134518,0.27942556,0.6780271,0.7248262,-0.61911285,0.1928797,0.41903326
b5c31,265,10,TRUE,random_sampling,2.904363316603774,0.37460726942786154,2.0121074,3.4946008,0.05412447798742046,0.035119953377997074,0.001,0.08367999999997444,FALSE,109,G2,0.06285868,0.115511864,-0.644321,0.95851046,0.49426508,0.5347796,-0.8277364,0.5924678,0.6453829,0.54992145,0.13273717,0.9632457,0.41053092,-0.23323087,0.76014477,0.5877361,-0.16967466,0.8321186,0.8187218,0.33753812,0.9853665,-0.90643245,0.14371762,-0.39477104,0.13287193,0.47231692,0.24492656,0.69312835,0.71739554,-0.59990674,0.22006051,0.4511514
b5c32,266,10,TRUE,random_sampling,2.9045493721804516,0.3729839665840647,2.0036373,3.490551,0.05402041979949887,0.035414606990104985,0.001,0.08374166666666127,FALSE,108,G2,0.27934444,-0.09657343,-0.92955947,0.9865808,0.41080478,0.59609884,-0.8701009,0.37324858,0.5576992,0.35667717,0.10469524,0.9790176,0.31087944,-0.17423967,0.6727056,0.7452066,-0.59392065,0.8988525,0.8637692,-0.4230143,0.99449396,-0.94169503,0.09482885,-0.24139346,-0.52460563,-0.6732739,0.29158717,0.58142334,0.82975465,-0.73090345,0.298751,0.6344611
b5c33,266,10,TRUE,random_sampling,2.9021028075187973,0.37371316064138316,2.0080819,3.4919238,0.0541940476190464,0.035208914976310304,0.001,0.0837199999999303,FALSE,113,G2,-0.21053194,-0.003006677,-0.79133415,0.9691051,0.3668227,-0.17955606,-0.90823066,0.6405434,0.65031624,0.5658094,0.15642378,0.97478986,0.41478148,-0.25063527,0.5812092,0.5367123,-0.23032281,0.7314361,0.73229504,-0.2419939,0.98508215,-0.8853633,0.1961161,-0.4970052,-0.44164455,-0.7399192,0.26627263,0.62842065,0.76319456,-0.7012303,0.32618877,0.3908889
b5c34,266,10,TRUE,random_sampling,2.9102894263157895,0.3715080336208039,2.00912,3.4851942,0.05382913533834722,0.03564488845541615,0.001,0.08378166666661713,FALSE,115,G2,0.17156523,-0.07872583,-0.74740666,0.9847301,0.6049928,0.2442953,-0.8984612,0.746253,0.48011154,0.65162355,0.1583032,0.9774817,0.21113163,-0.47520736,0.7278217,0.6237664,-0.49846494,0.8629321,0.7546763,0.40690863,0.99294806,-0.9150839,0.2732225,-0.48348388,0.1569104,0.7691068,0.20723937,0.58966774,0.76656085,-0.82250345,0.2301907,0.5543403
b5c35,268,10,TRUE,random_sampling,2.9060483406716413,0.37737233189285063,2.0063729,3.495975,0.05351121268656631,0.0357773795515244,0.001,0.0838133333333353,FALSE,115,G2,0.04312009,0.21220635,-0.6398789,0.97109646,0.5860461,0.11645404,-0.8450944,0.73670596,0.54003406,0.64968085,0.16275053,0.9684252,0.257451,-0.42297393,0.7513911,0.5864291,-0.28400123,0.82346505,0.7488504,0.7027035,0.988605,-0.9021167,0.28621405,-0.515543,0.30417797,0.85660046,0.20404693,0.6346792,0.7348796,-0.7531176,0.19442731,0.47732165
b5c36,265,10,TRUE,random_sampling,2.9051765403773584,0.3720278423725823,2.0080481,3.48417,0.05395322641509385,0.03561134981989442,0.001,0.08377666666686778,FALSE,119,G2,0.10613961,-0.14431706,-0.893161,0.9837178,0.416987,0.4871563,-0.8946459,0.51933813,0.5452432,0.45645353,0.12664849,0.9792828,0.3044163,-0.2592418,0.6939277,0.689596,-0.508496,0.8587019,0.8285832,-0.3060396,0.99329823,-0.9289283,0.14244838,-0.36274335,-0.4709521,-0.5050877,0.26412916,0.59337634,0.80161506,-0.7555126,0.33199003,0.54468644
b5c37,263,10,TRUE,random_sampling,2.9030617399239547,0.37221213801868364,2.0088773,3.4773889,0.05430015209125454,0.035264647026580026,0.001,0.08380833333309567,FALSE,116,G2,-0.23169962,0.082175456,-0.78742284,0.96007687,0.33215624,0.18679601,-0.8794164,0.55805737,0.6814724,0.52823585,0.15244289,0.96575993,0.4652094,-0.14585999,0.70207775,0.54518366,-0.17755902,0.76610804,0.7913182,-0.2828242,0.982367,-0.8893891,0.14674999,-0.44573626,-0.42919064,-0.60486823,0.28433323,0.65738016,0.75864524,-0.651225,0.3055761,0.39341986
b5c38,259,10,TRUE,random_sampling,2.906393401930502,0.3705162689834008,2.0068903,3.4852486,0.05367760617760597,0.035696660934965,0.001,0.08374000000015513,FALSE,119,G2,-0.3863279,0.27023065,-0.47316155,0.8793383,0.37760544,0.3834875,-0.7321275,0.5424914,0.73657197,0.5682825,0.1611787,0.9186094,0.57940656,0.023585929,0.6669992,0.46267682,-0.017094875,0.7210729,0.80749255,0.20626403,0.9386291,-0.86002517,0.1690234,-0.4622672,0.17225212,-0.04861032,0.37786436,0.67726225,0.70879126,-0.46753022,0.26683822,0.3623399
b5c39,264,10,TRUE,random_sampling,2.9024619257575757,0.3751499185877312,2.0079713,3.4928584,0.05362270202020252,0.03554000104776442,0.001,0.0838016666665986,FALSE,119,G2,0.11243983,0.15043251,-0.55593187,0.95604527,0.55340487,0.54002154,-0.7742911,0.61726433,0.620234,0.5749251,0.13346477,0.95770025,0.3760827,-0.24999502,0.7593315,0.60276437,-0.16045001,0.8289874,0.8154339,0.62525475,0.98510563,-0.9073474,0.17177778,-0.39517996,0.30490795,0.8229602,0.22542994,0.692042,0.71468246,-0.6043912,0.18899995,0.4642621
b5c4,264,10,TRUE,random_sampling,2.9148214174242426,0.3662826282157457,2.0132384,3.4730601,0.054005277777778006,0.03573828154911134,0.001,0.08381500000008302,FALSE,118,G2,0.12271389,0.082825266,-0.7140094,0.98064554,0.5903415,0.3355722,-0.85487664,0.6979473,0.49208724,0.6506495,0.14827071,0.9686736,0.23350127,-0.39802617,0.7509491,0.6549295,-0.40535405,0.86606646,0.7871363,0.68176997,0.9921543,-0.9159719,0.24234433,-0.42619422,0.21400797,0.8902906,0.20147203,0.6110443,0.7671639,-0.7980755,0.210824,0.5666704
b5c40,265,10,TRUE,random_sampling,2.9100652645283023,0.3687500111290075,2.0064721,3.4810052,0.05413350314465351,0.03560194040042222,0.001,0.08373499999967393,FALSE,119,G2,-0.3226552,0.25578833,-0.64542997,0.89240056,0.28599256,0.2968211,-0.79613227,0.48060387,0.7647904,0.5386248,0.15631257,0.9260792,0.6346079,0.12783472,0.6198638,0.401335,-0.024506439,0.65395206,0.8207289,-0.19808072,0.94305265,-0.85757244,0.11948423,-0.4277884,-0.2422391,-0.67431265,0.3925617,0.68611443,0.7287621,-0.46023187,0.29318962,0.34056017
b5c41,262,10,TRUE,random_sampling,2.90585058129771,0.3671678099687193,2.0137992,3.4770226,0.05470500000000008,0.03512016426496712,0.001,0.08379833333310849,FALSE,118,G2,-0.17934342,-0.07010584,-0.86812496,0.98149705,0.37909672,0.49535248,-0.8960876,0.45405573,0.6047146,0.5335829,0.11142286,0.97597027,0.44848713,-0.20036396,0.6829732,0.7033108,-0.41645074,0.841969,0.85758215,-0.38406813,0.99061596,-0.9205983,0.106965154,-0.284976,-0.5154773,-0.7699879,0.3106092,0.6116913,0.8207942,-0.71706367,0.35099956,0.5535741
b5c42,265,10,TRUE,random_sampling,2.9134694909433962,0.36499982005022286,2.0152917,3.487371,0.05409338364779961,0.035498934588162424,0.001,0.08365833333324701,FALSE,113,G2,0.26694584,0.023413671,-0.7532807,0.9799186,0.5617626,0.32794565,-0.88795465,0.7324292,0.50041056,0.57581055,0.1535499,0.9764269,0.20273478,-0.413181,0.7558104,0.6106649,-0.39722914,0.837957,0.7526405,0.57255983,0.9929246,-0.9159919,0.25569448,-0.49979442,0.022645416,0.63579774,0.18397649,0.62109447,0.7347146,-0.7672347,0.20460798,0.49946162
b5c43,267,10,TRUE,random_sampling,2.9063339325842694,0.37310520927798463,2.008594,3.4854789,0.05384759675405612,0.03556702834192858,0.001,0.08365833333324524,FALSE,109,G2,-0.2736999,0.119656935,-0.7241609,0.9657052,0.44543317,0.28064796,-0.863038,0.6274577,0.64081603,0.61727625,0.16776268,0.96277064,0.38502595,-0.32315314,0.7324868,0.5765452,-0.23654956,0.8309609,0.7935779,-0.06081162,0.9829834,-0.89327663,0.1915357,-0.4650574,0.013888291,0.28421852,0.27292517,0.6416508,0.7621222,-0.7252546,0.27197084,0.46036452
b5c44,269,10,TRUE,random_sampling,2.9027402237918216,0.37557461390156294,2.005053,3.4910989,0.0536807001239151,0.03555440585566072,0.001,0.08363666666652148,FALSE,107,G2,0.37638748,0.122306004,-0.7164929,0.97234225,0.5622164,0.22513866,-0.8593519,0.7757474,0.47425973,0.5398429,0.17179592,0.95380414,0.16907102,-0.45379126,0.7543298,0.5654466,-0.3390898,0.7757371,0.69371766,0.7948501,0.9921585,-0.9055097,0.31878942,-0.590825,-0.006616092,0.61542904,0.16162041,0.63357455,0.69584316,-0.721779,0.1824034,0.42412424
b5c45,264,10,TRUE,random_sampling,2.908999745075757,0.3688579995615127,2.0113544,3.4813271,0.05426201388888898,0.035442076546913275,0.001,0.08376333333290376,FALSE,114,G2,0.24075794,0.1466163,-0.60931516,0.9660016,0.5705747,0.49312446,-0.80625856,0.6623787,0.5841668,0.596387,0.13599247,0.9644782,0.32088488,-0.29995728,0.7654629,0.60373217,-0.21992107,0.8364888,0.7977187,0.6758404,0.98846465,-0.91111,0.19196112,-0.41765332,0.34803757,0.8043141,0.21476856,0.67463773,0.72200257,-0.6556019,0.18577911,0.4885513
b5c5,265,10,TRUE,random_sampling,2.9239220150943397,0.36389560831900475,2.0131397,3.4899015,0.054259056603774634,0.035631794287424724,0.001,0.08377500000011473,FALSE,117,G2,-0.36216962,0.2994956,-0.56460905,0.9359081,0.4528051,0.18928987,-0.8234831,0.643882,0.7030747,0.63316333,0.18519723,0.945311,0.44931382,-0.23591773,0.6898113,0.5093033,-0.10642612,0.783536,0.7760949,0.039543092,0.9627343,-0.8690776,0.2319014,-0.5245227,0.26587108,0.37395006,0.32218197,0.6670171,0.74955446,-0.64490235,0.24668546,0.4051417
b5c6,266,10,TRUE,random_sampling,2.9091592582706767,0.36974539766372466,2.0072627,3.468945,0.054241040100249716,0.035638086146913314,0.001,0.0837566666668863,FALSE,117,G2,0.21705179,-0.12042419,-0.9124387,0.9865822,0.42204428,0.55576515,-0.89373714,0.45418787,0.5272355,0.4338533,0.108185254,0.981688,0.3017726,-0.22325522,0.68794584,0.73461723,-0.57088137,0.8696144,0.8491202,-0.21264526,0.99451274,-0.9384134,0.12327028,-0.29126233,-0.52405024,-0.6783753,0.26976922,0.584565,0.8244539,-0.7489046,0.34388205,0.6006787
b5c7,264,10,TRUE,random_sampling,2.9095434140151517,0.36852354793209086,2.0141468,3.4940805,0.054028320707072156,0.03548990866137312,0.001,0.0837583333331482,FALSE,111,G2,-0.39933306,0.37748262,-0.09378975,0.50248724,0.43812317,0.2968574,-0.62224394,0.60195774,0.7496954,0.5917259,0.19947746,0.86185783,0.5538391,0.078302674,0.62672573,0.37194973,0.01625633,0.64998287,0.77716494,0.26648656,0.86715335,-0.80090314,0.25303152,-0.51605755,0.6234561,0.4769221,0.45129144,0.6470002,0.69965464,-0.48092034,0.22852442,0.35044602
b5c8,261,10,TRUE,random_sampling,2.8914935931034482,0.3751881458220061,2.0084114,3.474762,0.05465989144316651,0.034676128604207754,0.001,0.08377166666662816,FALSE,110,G2,0.19003068,-0.13942362,-0.8111054,0.9845759,0.5689465,0.31830752,-0.8920064,0.7149994,0.47361663,0.5902386,0.15620239,0.97817147,0.19389048,-0.4407637,0.7201478,0.64439416,-0.5141271,0.86913484,0.7682538,0.33231047,0.99345666,-0.9193992,0.25899878,-0.4804465,0.001229946,0.64098006,0.20740794,0.5773737,0.769054,-0.8258489,0.2431586,0.55041933
b5c9,263,10,TRUE,random_sampling,2.9089352076045625,0.36964879395295874,2.0119963,3.4863701,0.05421448669201628,0.03536267632414949,0.001,0.08377166666662861,FALSE,110,G2,0.260039,0.096492745,-0.70623875,0.9756554,0.58898515,-0.10761317,-0.90132546,0.81460303,0.4951683,0.5936871,0.1913473,0.9761299,0.16240053,-0.54204565,0.74162024,0.51245636,-0.35701397,0.7876666,0.65497005,0.60521066,0.9913629,-0.9006565,0.38062453,-0.65404296,0.091437325,0.72056246,0.16437197,0.61874974,0.69409734,-0.7684927,0.18136379,0.41657022
b6c0,264,10,TRUE,random_sampling,2.9090386200757576,0.3700834105692691,2.0093102,3.4848094,0.0542871022727284,0.03537670331364534,0.001,0.08374500000014962,FALSE,114,G3,0.2430744,-0.11286464,-0.92837435,0.98516816,0.3980974,0.58355564,-0.8704206,0.38810843,0.5497971,0.3606152,0.10775783,0.97920054,0.306006,-0.18003175,0.6753095,0.7363805,-0.56797034,0.89091873,0.85505044,-0.37728792,0.9942139,-0.94050497,0.10343959,-0.26862493,-0.55689764,-0.6956582,0.28776377,0.5839326,0.824236,-0.7285927,0.29814705,0.6096558
b6c1,264,10,TRUE,random_sampling,2.9171673143939394,0.3650210812732065,2.0186434,3.4927197,0.05426141414141315,0.03547503301867675,0.001,0.08379999999985444,FALSE,110,G3,0.10606308,-0.07015874,-0.8313721,0.97666997,0.41067672,0.34178546,-0.8942526,0.6063181,0.57991326,0.47644028,0.13964297,0.9760776,0.3161782,-0.2945801,0.73304135,0.62609804,-0.3434939,0.8149532,0.78972226,0.036121238,0.9916408,-0.9136508,0.1638817,-0.42636362,-0.41081372,-0.35272118,0.22855222,0.62704736,0.7618507,-0.71991247,0.30137554,0.46070203
b6c10,265,10,TRUE,random_sampling,2.90270154,0.37082972482200016,2.010046,3.4719143,0.0543657798742138,0.035311456366348845,0.001,0.08379833333310849,FALSE,103,G3,-0.38296854,0.21638851,-0.52696943,0.9388985,0.46461117,0.41232803,-0.79143894,0.58824515,0.7000775,0.6228674,0.15286483,0.94296783,0.49951988,-0.18203089,0.70327514,0.579883,-0.104107596,0.8054537,0.82507247,0.2069174,0.9652354,-0.8771607,0.17869532,-0.41592833,0.28993356,0.3615991,0.3382054,0.6599148,0.76489997,-0.61404085,0.2563984,0.45069197
b6c11,264,10,TRUE,random_sampling,2.9022954234848486,0.3712877947001373,2.0095916,3.4779897,0.054212398989897846,0.0354152850608482,0.001,0.08369166666670935,FALSE,109,G3,0.30691874,0.081491284,-0.7269274,0.9719624,0.54449844,0.45684493,-0.8495254,0.6955917,0.5180497,0.54930913,0.1495356,0.9669181,0.22137785,-0.34484524,0.7614058,0.611286,-0.31478086,0.8446282,0.7734352,0.6472928,0.99147636,-0.9155859,0.22490081,-0.4835578,0.058331322,0.7983168,0.18955345,0.6509147,0.71596247,-0.7122606,0.18453626,0.4773301
b6c12,266,10,TRUE,random_sampling,2.907637654511278,0.3743137586303931,2.0087543,3.4940028,0.05370618421052664,0.03562873508226358,0.001,0.08371833333318812,FALSE,109,G3,0.24433503,0.0794827,-0.7157389,0.9759951,0.57184505,-0.025535772,-0.89189184,0.7864993,0.5044269,0.5977547,0.17477256,0.9768703,0.1874304,-0.50104606,0.7498679,0.55125374,-0.3526402,0.8003997,0.6890158,0.6420037,0.9914296,-0.90461105,0.33363125,-0.5982683,0.08322167,0.62681705,0.17604741,0.6200615,0.7108375,-0.7679557,0.19201303,0.44004083
b6c13,263,10,TRUE,random_sampling,2.912212685931559,0.3663814116716732,2.0163341,3.4933162,0.054343510773131334,0.03532049092888189,0.001,0.08376500000012754,FALSE,108,G3,-0.04497469,0.003857813,-0.74268526,0.9799576,0.5335675,0.4814791,-0.8697328,0.6185071,0.55065423,0.6260941,0.13108197,0.97206855,0.3293432,-0.31795505,0.743221,0.6680825,-0.38017184,0.8748187,0.8255635,0.3059291,0.9911317,-0.9167537,0.16392633,-0.35480428,0.07993489,0.5545793,0.24345772,0.62522376,0.78108513,-0.76164746,0.25931147,0.56700975
b6c14,263,10,TRUE,random_sampling,2.898117226615969,0.3717036519721204,2.0054436,3.4742994,0.05413753485424589,0.035352497106795874,0.001,0.08379833333310849,FALSE,106,G3,0.25401524,-0.0569023,-0.8377594,0.9852661,0.5325863,0.5737951,-0.87106335,0.53508323,0.50288683,0.56526995,0.11375597,0.9765748,0.28346622,-0.26216698,0.7196852,0.72097534,-0.53747153,0.89736766,0.8468895,0.1613618,0.99362355,-0.93373626,0.14361696,-0.30209213,-0.08347039,0.31473875,0.25524047,0.6036373,0.80544084,-0.7683894,0.29514349,0.62657845
