cell_id,original_length,used_length,is_truncated,sampling_method,voltage_mean,voltage_std,voltage_min,voltage_max,time_diff_mean,time_diff_std,time_diff_min,time_diff_max,label,value,group_name,tlstm_ae_main_0,tlstm_ae_main_1,tlstm_ae_main_2,tlstm_ae_main_3,tlstm_ae_main_4,tlstm_ae_main_5,tlstm_ae_main_6,tlstm_ae_main_7,tlstm_ae_main_8,tlstm_ae_main_9,tlstm_ae_main_10,tlstm_ae_main_11,tlstm_ae_main_12,tlstm_ae_main_13,tlstm_ae_main_14,tlstm_ae_main_15,tlstm_ae_main_16,tlstm_ae_main_17,tlstm_ae_main_18,tlstm_ae_main_19,tlstm_ae_main_20,tlstm_ae_main_21,tlstm_ae_main_22,tlstm_ae_main_23,tlstm_ae_main_24,tlstm_ae_main_25,tlstm_ae_main_26,tlstm_ae_main_27,tlstm_ae_main_28,tlstm_ae_main_29,tlstm_ae_main_30,tlstm_ae_main_31
b5c17,224,10,TRUE,random_sampling,3.2444602616071427,0.36349125102124513,2.1290517,3.5589442,0.04494251488095028,0.037910315408017946,0.001,0.0837416666666595,FALSE,119,G2,0.5160141,-0.7897391,0.03304523,-0.35182533,0.8587843,0.42326748,-0.7914422,0.43238512,-0.034555882,0.023779139,-0.4074611,-0.6993935,0.42137018,0.4466024,-0.11176147,-0.024487559,-0.11217418,-0.8082087,0.68866956,0.13307765,0.12598586,0.22922288,-0.37911314,-0.00263812,0.48378426,-0.8461665,0.035375066,0.22265229,-0.84110826,-0.9557479,-0.21395391,0.6016979
b5c18,218,10,TRUE,random_sampling,3.2803909490825682,0.33033677553928903,2.134151,3.5484109,0.04616965596330384,0.038479432921330006,0.001,0.08384333333378713,FALSE,115,G2,0.4891858,-0.81848544,-0.1656135,-0.52469796,0.84408593,0.53315806,-0.82202643,0.29589212,0.004346132,0.009740864,-0.4736556,-0.6886853,0.4333488,0.3246873,-0.1007886,0.37392813,-0.119838364,-0.80949044,0.44809967,0.1341616,-0.15569358,0.28097686,-0.24666196,0.011394749,0.52629125,0.015354901,-0.30747655,0.18993188,-0.81008756,-0.9597891,-0.21244965,0.5535191
b5c19,221,10,TRUE,random_sampling,3.2488368321266967,0.35586225384803,2.136116,3.5526934,0.04555758672699629,0.03778322564950167,0.001,0.08383666666680512,FALSE,118,G2,0.4424538,-0.27240103,-0.19192319,-0.05993193,-0.15326403,-0.01967401,-0.42549017,0.038226422,0.08243095,-0.036190093,-0.053311914,-0.39517486,0.33031562,0.22545834,0.17406437,0.37333214,-0.23715365,-0.046618745,0.29994333,0.08461638,0.27222452,0.46804702,-0.30835265,-0.1303326,0.03481101,-0.41976833,0.2113792,0.23453908,-0.53508013,0.35470733,-0.27971974,0.42597684
b5c2,249,10,TRUE,random_sampling,3.2557607220883535,0.34500606137057166,2.1249337,3.5423484,0.040440394912984935,0.0373002332628278,0.001,0.08378666666685497,FALSE,117,G2,0.4444226,-0.58190835,-0.17731622,-0.15878887,-0.19396883,0.42361978,-0.69730073,0.06857159,0.12996383,-0.084165074,-0.13668257,-0.30032244,0.37937292,0.08707937,-0.053576596,0.7307304,-0.24225944,-0.32522628,0.37188375,0.148843,0.06097253,0.4701472,-0.1788464,-0.09211124,0.111316554,0.533649,0.043952323,0.35696808,-0.70213395,-0.7705607,-0.11079724,0.41975874
b5c20,220,10,TRUE,random_sampling,3.2350099072727274,0.3655512718528843,2.14012,3.5514674,0.045761166666664896,0.03765189816807515,0.001,0.08380833333309567,FALSE,119,G2,0.41652405,-0.9541243,0.7958403,-0.93881315,0.9852807,0.32787177,-0.9029777,0.54472977,-0.3163026,0.6955896,-0.8498356,-0.5857639,0.62532437,0.6841573,-0.010678075,-0.76461506,-0.08848506,-0.9683122,-0.60700333,0.27513313,-0.59282166,0.07096233,0.5188804,0.87507176,0.40242204,-0.9158467,-0.907807,0.060182784,-0.8059539,-0.99620175,0.018520989,0.6011561
b5c21,226,10,TRUE,random_sampling,3.2274569969026548,0.380247363920702,2.1046467,3.573904,0.044545966076691326,0.037628321612889724,0.001,0.0837499999999034,FALSE,113,G2,0.49869838,-0.804986,0.26240075,-0.4967987,0.8910098,0.4246591,-0.8166541,0.5234049,-0.07837377,0.052147813,-0.50391906,-0.6601421,0.46597445,0.46009287,-0.11351201,-0.20869234,-0.09448598,-0.7980981,0.5752588,0.13842037,0.1446938,0.20880745,-0.30041823,0.093015715,0.46600977,-0.86532307,-0.1504689,0.1795381,-0.8309934,-0.96653455,-0.21324728,0.5834395
b5c22,222,10,TRUE,random_sampling,3.2474081635135135,0.3572934422210257,2.1421046,3.567121,0.04534162912912907,0.03779771711830356,0.001,0.08378499999962519,FALSE,119,G2,0.41754466,-0.4949284,-0.16950862,-0.06636839,-0.3113785,0.31096703,-0.61630666,0.069764964,0.16496396,-0.08796151,-0.01839745,-0.035131887,0.33746508,0.011353289,0.033935774,0.69143236,-0.2788514,-0.26413524,0.33220387,0.16836311,0.052825794,0.44233623,-0.17967652,-0.108916394,0.072855726,0.56967425,0.04939832,0.37645543,-0.66083854,-0.55798304,-0.05083994,0.38582882
b5c23,217,10,TRUE,random_sampling,3.2514755723502304,0.3520612949837866,2.126699,3.5605855,0.046377442396313764,0.03782879125275557,0.001,0.08383833333306634,FALSE,115,G2,0.5219531,-0.8044277,-0.13734572,-0.4178607,0.820101,0.5481738,-0.81152856,0.31124222,0.04819185,0.010379656,-0.42027307,-0.71734035,0.4088668,0.352872,-0.10467522,0.55181915,-0.13596375,-0.8274942,0.5944916,0.13317588,-0.13778502,0.29389945,-0.27799413,-0.013415435,0.51944125,-0.23662893,-0.1709861,0.26080427,-0.82578033,-0.9524821,-0.19676158,0.55903286
b5c24,225,10,TRUE,random_sampling,3.277097985333333,0.3417765533837125,2.1269269,3.5558772,0.04476274074073485,0.0386530105414954,0.001,0.08377500000012006,FALSE,114,G2,0.4817871,-0.8466253,-0.17713104,-0.69101024,0.88144416,0.4031582,-0.84684443,0.385069,-0.13167895,0.05929696,-0.5838535,-0.6788551,0.4823458,0.38470402,-0.060860675,-0.23241892,-0.073330514,-0.92338395,0.38782814,0.07167158,-0.28180915,0.20460738,-0.30173692,0.16101179,0.57112193,-0.54094106,-0.68681616,0.10408207,-0.81197757,-0.97937435,-0.19845311,0.55140406
b5c25,221,10,TRUE,random_sampling,3.3004433339366512,0.3225699935643038,2.1140456,3.5575671,0.04553742835595945,0.0384954320115627,0.001,0.08374666666689645,FALSE,115,G2,0.45501146,-0.50087875,-0.1391712,-0.07025617,0.48935968,0.3492975,-0.6123699,0.22167103,0.08292775,-0.018173752,-0.17704794,-0.51336086,0.32252684,0.2502547,0.06405182,0.44803834,-0.22411211,-0.22282127,0.4179531,0.17293237,0.17904241,0.3371737,-0.24557473,-0.07192616,0.16554894,-0.41679636,0.12098171,0.3294334,-0.75125265,-0.737934,-0.20506978,0.46043995
b5c26,218,10,TRUE,random_sampling,3.262775574770642,0.34313764171072025,2.1032486,3.5521231,0.04615367737002872,0.03767630276659354,0.001,0.08390833333348069,FALSE,111,G2,0.4998956,-0.771598,-0.13156177,-0.33777428,0.81441987,0.5450308,-0.8044831,0.3301499,0.047737423,0.004919246,-0.38132033,-0.6788537,0.39368516,0.34538215,-0.09316184,0.61835206,-0.14997149,-0.7346277,0.56307775,0.13102813,0.025370637,0.30364448,-0.26121715,-0.020525564,0.44968745,-0.38477013,-0.03551814,0.2804832,-0.8125433,-0.9454192,-0.20485383,0.537095
b5c27,219,10,TRUE,random_sampling,3.2388709077625575,0.36670208685373584,2.1085439,3.56564,0.045972496194825394,0.03777278388495327,0.001,0.0838566666667866,FALSE,109,G2,0.508626,-0.86138177,-0.2067649,-0.6660496,0.8582116,0.52291864,-0.8528403,0.2189845,-0.04136709,0.008868072,-0.5442959,-0.69718033,0.47726557,0.3155016,-0.07473628,0.15240958,-0.10210186,-0.8832769,0.3349578,0.091681786,-0.29818818,0.2899836,-0.20291851,0.026741313,0.5985928,0.4242643,-0.62892103,0.15258902,-0.79586273,-0.97514784,-0.21186495,0.53512734
b5c28,223,10,TRUE,random_sampling,3.2411246443946187,0.3657982402674931,2.1076922,3.5519443,0.0451418161434976,0.03790875464423839,0.001,0.08374499999966534,FALSE,110,G2,0.5691107,-0.9353509,0.71340877,-0.89039326,0.9754241,0.45992383,-0.8931818,0.6759493,-0.21569754,0.6838378,-0.7620527,-0.6797148,0.55437016,0.6985151,-0.016155722,0.2728862,-0.10309631,-0.9445653,0.18685994,0.2658664,-0.5008528,0.09844872,0.09614625,0.84470874,0.420744,-0.7996777,-0.9119157,0.1389236,-0.86234885,-0.9955581,-0.008728222,0.5638499
b5c29,226,10,TRUE,random_sampling,3.216428927876106,0.3883405696170686,2.0958858,3.5518088,0.04457598082595915,0.03778896071215923,0.001,0.08371166666669083,FALSE,109,G2,0.6511473,-0.92638427,-0.13492647,-0.7670461,0.91373354,0.76717055,-0.8934887,0.46142963,0.14278406,0.5690679,-0.5694478,-0.3531887,0.5629531,0.4847677,-0.04837525,0.93684316,-0.1484756,-0.81988835,0.80515146,0.29607397,-0.41036558,0.30861896,-0.16111809,0.35705838,0.40656435,0.9453907,-0.8455397,0.41295475,-0.87748235,-0.98483616,0.1661694,0.5742404
b5c3,224,10,TRUE,random_sampling,3.220460086160714,0.3807065161810282,2.1163993,3.5487237,0.044937135416668564,0.03756000755591159,0.001,0.08378999999986192,FALSE,113,G2,0.6134027,-0.9215585,-0.16245191,-0.6827907,0.89572006,0.6633305,-0.86744285,0.35281774,0.08329628,0.355445,-0.5274002,-0.74994427,0.5311275,0.43045604,-0.05874541,0.7244973,-0.12244677,-0.86864364,0.790495,0.18040065,-0.349816,0.3354565,-0.21318479,0.23572186,0.48411748,0.67136776,-0.78160626,0.27045152,-0.8594301,-0.9839698,-0.037108213,0.5663066
b5c30,217,10,TRUE,random_sampling,3.2551130331797236,0.3561719774046275,2.0943408,3.5559125,0.046382327188941815,0.037917558842984374,0.001,0.08385999999979266,FALSE,111,G2,0.6122929,-0.9228087,-0.1716473,-0.72349244,0.9018815,0.6844489,-0.8629849,0.3518395,0.08139074,0.40072396,-0.5413953,-0.7070505,0.52668226,0.41349462,-0.056590144,0.78234667,-0.12774254,-0.87521094,0.7270327,0.22351845,-0.3719483,0.32704735,-0.19312921,0.2874641,0.48866472,0.81329405,-0.7994678,0.27961266,-0.8603801,-0.98399013,-0.034655444,0.56461406
b5c31,220,10,TRUE,random_sampling,3.296984865,0.3266678639529626,2.0997968,3.5565639,0.0457561818181828,0.03871739628629678,0.001,0.08388833333350076,FALSE,109,G2,0.2782565,-0.8779298,0.6329907,-0.90768164,0.9719864,0.23347555,-0.89399827,0.4008761,-0.35776943,0.3885091,-0.85121655,-0.51522917,0.5762832,0.54534686,-0.018327706,-0.62752414,-0.049734842,-0.957626,-0.48521686,0.1274893,-0.46545598,0.08069432,0.62973666,0.8713956,0.49449366,-0.99072444,-0.8518959,0.036379796,-0.7425158,-0.99300206,-0.11224786,0.53564733
b5c32,227,10,TRUE,random_sampling,3.230857255506608,0.38186310821749364,2.0937462,3.5715723,0.04436104992657975,0.03785775616820519,0.001,0.08366833333372292,FALSE,108,G2,0.5067954,-0.87634546,-0.087106675,-0.74220526,0.8911211,0.45475608,-0.83481866,0.34327766,-0.10115925,0.07447546,-0.5837863,-0.70232564,0.5010567,0.3629774,-0.06850544,-0.15903099,-0.09043488,-0.9210175,0.19314186,0.13700497,-0.3219811,0.23883213,-0.15491062,0.17892115,0.5936708,0.050045893,-0.7065835,0.12605801,-0.80294174,-0.97700953,-0.20354238,0.5855321
b5c33,220,10,TRUE,random_sampling,3.3081574859090908,0.3175485409989758,2.0860353,3.5601096,0.045764742424241785,0.03847781886529245,0.001,0.08384500000004991,FALSE,113,G2,0.5674901,-0.9772931,0.9676372,-0.95887005,0.9956793,0.62472236,-0.94697016,0.81014025,-0.34729102,0.9469072,-0.9144116,-0.6274139,0.57158697,0.92064285,-0.005047896,0.4113875,-0.18375349,-0.94827765,0.4978241,0.7152168,-0.6349915,0.045312714,0.415319,0.90970445,0.27118713,-0.9367699,-0.9552078,0.27779704,-0.93122923,-0.99798393,0.15484917,0.58381474
b5c34,218,10,TRUE,random_sampling,3.2587667954128445,0.3401898335735734,2.1415234,3.5465326,0.0461587538226315,0.03793960895608708,0.001,0.08385166666703325,FALSE,115,G2,0.555139,-0.9149442,-0.15430078,-0.78709316,0.92457384,0.48655942,-0.86773753,0.4756311,-0.12272257,0.3544782,-0.6193585,-0.71188027,0.5298798,0.46099424,-0.034717396,0.06421825,-0.08340914,-0.9304133,0.49399588,0.10769681,-0.38724893,0.2062332,-0.24538986,0.604277,0.5056162,-0.22307836,-0.85263,0.12559332,-0.83126676,-0.99001765,-0.15027261,0.54180604
b5c35,219,10,TRUE,random_sampling,3.2483141853881277,0.3542976296086502,2.1320682,3.5474181,0.04595736681887312,0.037834889758943786,0.001,0.08379833333310671,FALSE,115,G2,0.41876423,-0.90829253,0.6123142,-0.8921813,0.95976186,0.28615668,-0.8694367,0.45781595,-0.27559152,0.381552,-0.7600217,-0.6033553,0.5699566,0.49338454,-0.022811888,-0.6292987,-0.066881,-0.96488386,-0.5338558,0.15061489,-0.50792253,0.1092748,0.5497653,0.8234395,0.5032891,-0.7599831,-0.8655687,0.054654785,-0.7569738,-0.9924091,-0.12583974,0.57742375
b5c36,221,10,TRUE,random_sampling,3.25610234479638,0.3494934516216958,2.1286907,3.5373182,0.045554072398189566,0.038052476540264675,0.001,0.08377500000012095,FALSE,119,G2,0.3806342,-0.95976794,0.85193557,-0.9539545,0.99076974,0.3446049,-0.92029524,0.56818104,-0.36717987,0.7980938,-0.8932723,-0.55832195,0.59465927,0.76923317,-0.007743648,-0.70118356,-0.10341673,-0.96932435,-0.6849837,0.33084163,-0.6418171,0.055619378,0.48364854,0.9007105,0.38847592,-0.93880874,-0.9201838,0.07008567,-0.83140683,-0.99691623,0.06931593,0.59246325
b5c37,218,10,TRUE,random_sampling,3.29355728119266,0.3166206443085632,2.1562285,3.55265,0.046168279816516604,0.03839125051978348,0.001,0.08377500000012028,FALSE,116,G2,0.34011698,-0.8791886,0.55445594,-0.8870247,0.9572322,0.2533629,-0.875774,0.41438082,-0.3134188,0.29116547,-0.787212,-0.5658607,0.56887984,0.46346322,-0.02515578,-0.62274545,-0.056764722,-0.958852,-0.4839394,0.122833766,-0.49652052,0.10722267,0.5987419,0.81379,0.52686435,-0.85594845,-0.8386384,0.043859757,-0.74084795,-0.9908213,-0.13713586,0.54588675
b5c38,218,10,TRUE,random_sampling,3.2480742311926605,0.3628788808004424,2.1189022,3.5665722,0.04617273700305815,0.03785350471846886,0.001,0.08379166666660876,FALSE,119,G2,0.5527141,-0.89462954,0.46134904,-0.7552004,0.93256545,0.3176545,-0.8422784,0.59622854,-0.19822663,0.26328203,-0.64008915,-0.6998331,0.5552569,0.54876333,-0.045183126,-0.70858663,-0.064741775,-0.95101815,0.60072213,0.116320916,-0.3869414,0.13487779,-0.35661867,0.7124264,0.4418227,-0.9533809,-0.7998188,0.092042476,-0.8462506,-0.98889536,-0.15187965,0.59549105
b5c39,219,10,TRUE,random_sampling,3.2402131182648404,0.36602376730635955,2.1326756,3.5606589,0.04595340943683607,0.03733727282152751,0.001,0.08381166666707385,FALSE,119,G2,0.6019047,-0.95554715,0.08504412,-0.899141,0.9681352,0.6771688,-0.90031266,0.61037326,-0.14184926,0.6874144,-0.73011947,-0.61001056,0.5832565,0.6087857,-0.01948309,0.85684216,-0.1444572,-0.90560764,0.17581475,0.43683252,-0.51761645,0.19137022,0.06504451,0.778151,0.44486794,0.90072566,-0.9163451,0.24536906,-0.86367834,-0.993695,0.08679418,0.5572694
b5c4,222,10,TRUE,random_sampling,3.2396360076576576,0.3593809214499561,2.1206384,3.5313716,0.045365915915916814,0.03789554928573842,0.001,0.08377499999963556,FALSE,118,G2,0.5923146,-0.893074,-0.17368631,-0.59449893,0.866734,0.65833867,-0.8609273,0.34791994,0.10753888,0.22057083,-0.49277133,-0.742337,0.49884737,0.3982408,-0.07369798,0.854286,-0.12200203,-0.85061973,0.79914904,0.14422855,-0.29399207,0.33620694,-0.2223007,0.06155913,0.5178989,0.6039023,-0.6417402,0.2756826,-0.8496743,-0.9797427,-0.062134054,0.54959136
b5c40,223,10,TRUE,random_sampling,3.2532794134529146,0.35304867182378247,2.1311765,3.5521445,0.045145418535126845,0.0379223915137996,0.001,0.083773333333375,FALSE,119,G2,0.4569384,-0.85437673,-0.099920236,-0.77009034,0.8999659,0.37002006,-0.8535554,0.3971491,-0.17801742,0.08277811,-0.630417,-0.6545898,0.49816388,0.38310057,-0.04956802,-0.33940852,-0.0690596,-0.9326437,0.16547287,0.07269969,-0.32939678,0.18616258,-0.17110954,0.2933996,0.57656515,-0.54536384,-0.76503813,0.08554701,-0.7905527,-0.9828889,-0.19370736,0.54566544
b5c41,221,10,TRUE,random_sampling,3.246505871040724,0.36234822692786556,2.1268764,3.5560536,0.04555313725490264,0.03807522388302831,0.001,0.08375666666640125,FALSE,118,G2,0.48460057,-0.87402624,-0.098119244,-0.7684233,0.8946679,0.45632595,-0.8341466,0.30497396,-0.11361575,0.066422485,-0.5919226,-0.6910879,0.49960765,0.33389375,-0.06773951,-0.115238816,-0.09401634,-0.9183455,0.03419864,0.15258019,-0.33189863,0.24597713,-0.0636926,0.17465603,0.6143067,0.28050786,-0.7046575,0.11837593,-0.7914411,-0.9763411,-0.20385861,0.5855761
b5c42,248,10,TRUE,random_sampling,3.2522970951612904,0.3686989363043506,2.0921998,3.5349822,0.040610840053761206,0.03698105438435129,0.001,0.08378666666685608,FALSE,113,G2,0.45880163,-0.78992224,0.4751718,-0.63310546,0.90398085,0.2754423,-0.8179534,0.48985294,-0.20979609,0.00579674,-0.59502393,-0.6367191,0.4870404,0.44532987,-0.106608815,-0.8614606,-0.07049489,-0.71572953,0.3655956,0.12849836,-0.05211022,0.17631297,-0.026277114,0.1952764,0.4724077,-0.9528007,-0.263672,0.10043573,-0.80359286,-0.9652721,-0.2015112,0.6143606
b5c43,231,10,TRUE,random_sampling,3.203244712554113,0.3987642469178844,2.0956273,3.5492749,0.0436196031746036,0.03794721680221041,0.001,0.08376333333289843,FALSE,109,G2,0.43654093,-0.46222878,-0.1656723,-0.09931363,-0.22381198,0.31242537,-0.5335435,0.12603018,0.19672608,-0.014445232,-0.10003841,-0.23474623,0.36948052,0.12397749,0.031243704,0.6588453,-0.2725145,-0.11919823,0.35394534,0.18784614,0.25910094,0.48576573,-0.18817493,-0.091364875,0.1509697,0.25361118,0.1769521,0.35544214,-0.6590415,-0.009183503,-0.14306235,0.44254905
b5c44,231,10,TRUE,random_sampling,3.211349654978355,0.39639468352192103,2.0874143,3.5540881,0.043606847041846676,0.03788665537445286,0.001,0.083650000000004,FALSE,107,G2,0.47251642,-0.72895026,-0.1471664,-0.25483403,-0.56645286,0.5985933,-0.82326525,0.12174586,0.20542961,-0.08168171,-0.1674923,0.28446758,0.41245782,-0.08618444,-0.16136204,0.8259051,-0.23721336,-0.5569604,0.5372611,0.2402531,-0.06717232,0.5097244,-0.15166348,-0.1014238,0.37512743,0.83997905,-0.055680115,0.4905058,-0.7360651,-0.89038134,0.09694403,0.46367475
b5c45,223,10,TRUE,random_sampling,3.2315613681614344,0.3749926131149314,2.1243725,3.5436211,0.045140112107620506,0.037662053274829146,0.001,0.08375166666665024,FALSE,114,G2,0.58642447,-0.9154989,0.71532327,-0.8055555,0.9603804,0.36003888,-0.86932135,0.6897093,-0.20122936,0.5125203,-0.6922066,-0.6980388,0.57360643,0.664771,-0.02850252,-0.5200888,-0.07659246,-0.94797665,0.61961234,0.17636351,-0.4256868,0.110802636,-0.2551808,0.79309136,0.39750496,-0.96840197,-0.86431366,0.114866935,-0.86883193,-0.99306726,-0.111075826,0.6054142
b5c5,220,10,TRUE,random_sampling,3.25083059,0.34346114085644347,2.1390257,3.5346136,0.04574190151515173,0.03787347700317448,0.001,0.08378333333336396,FALSE,117,G2,0.5130332,-0.87857324,-0.18417297,-0.72014886,0.8811687,0.5457592,-0.8419277,0.31736237,-0.018082645,0.095668234,-0.5661702,-0.7086882,0.47715843,0.33209246,-0.06942456,0.44132257,-0.104733765,-0.9030608,0.27486786,0.14334221,-0.319045,0.27396575,-0.16862564,0.11192524,0.60982066,0.6261524,-0.7002073,0.15917337,-0.8066015,-0.9771986,-0.19561502,0.5539673
b5c6,220,10,TRUE,random_sampling,3.2400440868181817,0.3589429327461958,2.1185784,3.5312219,0.04576807575758079,0.03783550357357031,0.001,0.08380666666634973,FALSE,117,G2,0.52767277,-0.7990103,-0.15744057,-0.36807346,0.78892064,0.55016845,-0.8206574,0.2325606,0.0485107,-0.014265737,-0.3749194,-0.71474206,0.40921757,0.3385039,-0.09240993,0.5996202,-0.14226614,-0.809345,0.6529781,0.10901018,-0.17001694,0.32838267,-0.27914372,-0.048694834,0.5098242,-0.23211719,-0.10120238,0.27996817,-0.8242063,-0.9511289,-0.19381341,0.5508799
b5c7,225,10,TRUE,random_sampling,3.2369232053333334,0.37554885132187904,2.090641,3.5798893,0.044742370370373534,0.037734741806081364,0.001,0.08377333333337456,FALSE,111,G2,0.5474627,-0.8686416,-0.0777121,-0.62041235,0.8839435,0.49855387,-0.84242266,0.46188536,-0.01876365,0.12399441,-0.5362788,-0.73235244,0.47821888,0.44632804,-0.07161039,0.12281697,-0.09089923,-0.9077286,0.651033,0.1143744,-0.27009857,0.23169327,-0.31419137,0.16989352,0.5172311,-0.5014773,-0.6359834,0.17728065,-0.8473888,-0.9779108,-0.19290626,0.57293814
b5c8,226,10,TRUE,random_sampling,3.3149542792035396,0.31629297839164733,2.0906153,3.5636768,0.044538746312683015,0.03866630783039949,0.001,0.08375833333363225,FALSE,110,G2,0.5015514,-0.77311015,-0.24376215,-0.3373278,0.8105612,0.46239153,-0.81930196,0.1861066,-0.008182656,-0.03310118,-0.3799695,-0.68787265,0.40515357,0.33121157,-0.08068016,0.50360346,-0.116546065,-0.8014982,0.6359174,0.060901027,-0.05479673,0.29690784,-0.33099368,-0.08040101,0.5188944,-0.50148344,-0.05328049,0.21039058,-0.8123901,-0.9572606,-0.21404888,0.5309318
b5c9,223,10,TRUE,random_sampling,3.249424597757848,0.3629381839978691,2.089467,3.5775623,0.04513452914798051,0.037753117236213066,0.001,0.08379666666684571,FALSE,110,G2,0.57179844,-0.90901583,0.661519,-0.8074069,0.9564424,0.35449377,-0.8608608,0.6637423,-0.2074662,0.47490466,-0.69410414,-0.69671124,0.56261903,0.63811,-0.030378612,-0.3937449,-0.07240507,-0.95114887,0.55431306,0.15622783,-0.40964344,0.109766625,-0.2593325,0.7926677,0.4079632,-0.96971273,-0.855713,0.10611848,-0.855232,-0.9924763,-0.11252431,0.59180194
b6c0,222,10,TRUE,random_sampling,3.2499614283783784,0.35631327000620816,2.1265931,3.5433488,0.04534114864865103,0.03798560551835362,0.001,0.08378833333360225,FALSE,114,G3,0.52861917,-0.9061832,-0.23598203,-0.77104956,0.9084912,0.5710885,-0.8780822,0.39862224,-0.028003363,0.2677298,-0.6031953,-0.6885405,0.5023301,0.37970462,-0.038477205,0.74669176,-0.09047103,-0.90919507,0.39699647,0.09260047,-0.33833688,0.2593616,-0.18078953,0.2707618,0.57107455,0.5890446,-0.8469459,0.14113739,-0.8048935,-0.9886825,-0.15678905,0.5069628
b6c1,220,10,TRUE,random_sampling,3.235264323181818,0.3665999303917813,2.1288176,3.5690556,0.04573889393939259,0.03744978005409103,0.001,0.08377166666662861,FALSE,110,G3,0.6460585,-0.9404499,-0.10014837,-0.74899,0.9304937,0.7319665,-0.87876916,0.5397744,0.13263799,0.56264937,-0.5800159,-0.6980579,0.5470108,0.5322722,-0.04308701,0.90508956,-0.13819465,-0.8687375,0.816113,0.27998957,-0.37855303,0.30280447,-0.18933068,0.46188125,0.43016684,0.772728,-0.8477279,0.34514463,-0.88192904,-0.98800737,0.13121267,0.57778794
b6c10,222,10,TRUE,random_sampling,3.2332087256756754,0.37632855172995655,2.0844326,3.5640879,0.045348445945946655,0.037680567062266516,0.001,0.08377000000036894,FALSE,103,G3,0.56130815,-0.8615761,-0.16699852,-0.5386824,0.81932205,0.6619813,-0.8510679,0.2813181,0.10518525,0.08072348,-0.44329238,-0.6956,0.46455488,0.3142046,-0.094206385,0.8467915,-0.13759525,-0.82463783,0.67337716,0.14305557,-0.2842122,0.35440764,-0.20252569,-0.002222556,0.55372447,0.8053988,-0.46714935,0.2870679,-0.82842344,-0.9686494,-0.111590646,0.5376285
b6c11,223,10,TRUE,random_sampling,3.247960110762332,0.36685110221095935,2.0817962,3.5714984,0.04513963378176458,0.03790029993456205,0.001,0.08385166666654875,FALSE,109,G3,0.36927474,-0.9739026,0.8307486,-0.96367353,0.98988163,0.5255443,-0.9383695,0.44538206,-0.34983316,0.7936114,-0.8926749,-0.50337446,0.55939263,0.66584855,-0.006883121,-0.061287742,-0.13185619,-0.94755703,-0.82201374,0.34357968,-0.6541364,0.102148876,0.2788458,0.88621485,0.436618,0.62389475,-0.94805247,0.09141758,-0.7894141,-0.99737966,0.111610994,0.49570903
b6c12,225,10,TRUE,random_sampling,3.2476747293333332,0.35809216309416575,2.0992398,3.5304723,0.04475331851851747,0.03819934029970742,0.001,0.08379833333359255,FALSE,109,G3,0.51582456,-0.83506167,-0.17808245,-0.52402097,0.8260462,0.5524543,-0.83091134,0.1966043,0.01433153,-0.014422582,-0.45315322,-0.70550436,0.44039518,0.2989228,-0.10130117,0.34653682,-0.12511927,-0.8387348,0.49334195,0.11718426,-0.25975037,0.31860745,-0.2412296,-0.021394217,0.53386194,0.27998862,-0.34104678,0.20916927,-0.8090983,-0.9598234,-0.2122914,0.5471518
b6c13,219,10,TRUE,random_sampling,3.261873805022831,0.3528847436785715,2.0907903,3.5659881,0.04595090563165674,0.03782386371748726,0.001,0.08383333333331411,FALSE,108,G3,0.65193504,-0.9441052,-0.071365625,-0.7423545,0.93759537,0.74611,-0.8800424,0.61430365,0.16172491,0.59754664,-0.5968004,-0.7084533,0.541323,0.5829926,-0.039570633,0.9390669,-0.13589245,-0.86942834,0.87759066,0.28619745,-0.35782614,0.2880156,-0.20413598,0.49141565,0.41194138,0.69155425,-0.84959906,0.3674573,-0.8883446,-0.9889533,0.17283113,0.57737815
b6c14,220,10,TRUE,random_sampling,3.263829045,0.3566109762300145,2.0934877,3.5645962,0.04575181060606326,0.03787375489691708,0.001,0.0837883333336018,FALSE,106,G3,0.50402635,-0.8669411,0.1446166,-0.74652463,0.9107376,0.35097477,-0.8444882,0.5098494,-0.17938624,0.15956704,-0.6234814,-0.681176,0.5080967,0.4670493,-0.05257358,-0.43448904,-0.06781933,-0.94416344,0.39352524,0.0929768,-0.34270853,0.16224813,-0.29667172,0.49595,0.50804204,-0.79503495,-0.7679676,0.0962063,-0.8235854,-0.984526,-0.17565522,0.5736793
b6c15,221,10,TRUE,random_sampling,3.233120433936652,0.380771781306381,2.0811892,3.559124,0.04553972096530897,0.03742557733152086,0.001,0.08373500000016088,FALSE,101,G3,0.5554262,-0.9449589,0.072702356,-0.8854361,0.96168613,0.5483178,-0.8881768,0.53359586,-0.17601866,0.561518,-0.71544826,-0.68175244,0.56570697,0.5416635,-0.019607667,0.52349496,-0.104837485,-0.9322067,0.09417359,0.21641901,-0.473249,0.16910325,0.024055334,0.79073244,0.4915906,0.24071178,-0.9088905,0.13512138,-0.8258926,-0.9944603,-0.070687994,0.5359983
